"short_name","website","asn","peering_policy","ipv4_address","ipv6_address","mac_addresses","site_name","port_ref","port_type_desc","port_speed","service_type","multicast","network","membership_type"
"Emirates Integrated Telecommunication","http://www.du.ae/","15802","Open","195.66.237.104","","7cad.740a.a803","Telehouse West","switch49 46","10G","10000","Regular","No","London Extreme","full"
"Enet Telecommunciations Networks Limited","http://www.enet.ie/","29644","Open","195.66.237.218","2001:7f8:4:1::73cc:1","a8d0.e555.cb13","Telehouse North","switch65 2/11","10G","10000","Regular","No","London Extreme","full"
"Enet Telecommunciations Networks Limited","http://www.enet.ie/","29644","Open","195.66.225.218","2001:7f8:4::73cc:1","a8d0.e555.cb12","Telehouse North","edge3-thn xe-5/1/1","10G","10000","Regular","No","London Juniper","full"
"Entanet International Ltd","http://www.enta.net/","8468","Selective","195.66.224.151","2001:7f8:4::2114:1","10f3.1146.61e8","Telehouse East","edge3-the xe-2/3/2","10G","10000","Regular","No","London Juniper","full"
"Entanet International Ltd","http://www.enta.net/","8468","Selective","195.66.236.151","2001:7f8:4:1::2114:1","d46d.505b.a609","Telehouse North","switch65 2/16","10G","10000","Regular","No","London Extreme","full"
"Entanet International Ltd","http://www.enta.net/","8468","Selective","195.66.228.32","2001:7f8:4:4::2114:1","d46d.5060.c10e","BT Stadium House (Cardiff)","edge1-bts.car1 6","1000","1000","Regular","No","IXCardiff","full"
"Entanet International Ltd","http://www.enta.net/","8468","Selective","195.66.246.11","2001:7f8:4:3::2114:1","001f.cab3.6f00","Pulsant South Gyle (Edinburgh)","edge1-pue.sco1 42","1000","1000","Regular","No","IXScotland","full"
"Entanet International Ltd","http://www.enta.net/","8468","Selective","195.66.244.11","","001e.f741.7280, 10f3.1146.9a10","Telecity Manchester 1 (Williams House)","edge3-tcw.man1 0/11","1000","1000","Regular","No","IXManchester","full"
"Enter","http://www.enter.it","No IP (Reseller Port)","No data","","","","Telehouse North","edge2-thn xe-4/1/2","10G","10000","Reseller","No","London Juniper","<a href="/join/connexions/index.html">ConneXions</a>,full"
"Enter","http://www.enter.it","12850","Open","195.66.226.67","","0022.55e4.871b, f40f.1b8d.d860","Telehouse North","edge1-thn ge-8/2/2","1000","1000","Regular","No","London Juniper","<a href="/join/connexions/index.html">ConneXions</a>,full"
"EOH Mthombo (Pty)Ltd","http://www.africainx.net","37179","Open","195.66.237.137","2001:7f8:4:1::913b:1","5c5e.ab08.fa61","Telehouse East","switch36 15","1000T","1000","Regular","No","London Extreme","full"
"EOH Mthombo (Pty)Ltd","http://www.africainx.net","37179","Open","195.66.225.137","2001:7f8:4::913b:1","40b4.f005.43df","Telehouse East","edge1-the xe-2/2/3","10G","10000","Regular","No","London Juniper","full"
"Epsilon Telecommunications Ltd.","http://www.epsilontel.com","44356","Selective","195.66.224.4","2001:7f8:4::ad44:1","00d0.f681.e4aa","Telehouse North","edge2-thn xe-2/1/1","10G","10000","Regular","No","London Juniper","full,<a href="/join/connexions/index.html">ConneXions</a>"
"Epsilon Telecommunications Ltd.","http://www.epsilontel.com","44356","Selective","195.66.227.86","2001:7f8:4::ad44:2","00d0.f682.2227","Telehouse North","edge2-thn xe-9/2/1","10G","10000","Regular","No","London Juniper","full,<a href="/join/connexions/index.html">ConneXions</a>"
"Epsilon Telecommunications Ltd.","http://www.epsilontel.com","No IP (Reseller Port)","No data","","","","Telehouse North","edge1-thn xe-2/3/3","10G","10000","Reseller","No","London Juniper","full,<a href="/join/connexions/index.html">ConneXions</a>"
"EPT Luxembourg","http://www.ept.lu","6661","Selective","195.66.237.63","","8c90.d3a1.280e","Telecity Harbour exchange 8 - 9","switch64 3/43","10G","10000","Regular","No","London Extreme","full"
"EPT Luxembourg","http://www.ept.lu","6661","Selective","195.66.225.63","2001:7f8:4::1a05:1","8c90.d3a1.280d","Telecity Harbour exchange 8 - 9","edge4-tch xe-3/0/5","10G","10000","Regular","No","London Juniper","full"
"Equinix","http://www.equinix.com/","15830","Selective","195.66.224.82","2001:7f8:4::3dd6:1","1005.ca9b.edc0","Digital Realty Sovereign House","edge2-rbs xe-8/3/0","10G","10000","Regular","No","London Juniper","full"
"Equinix","http://www.equinix.com/","21371","Selective","195.66.236.187","2001:7f8:4:1::537b:1","0021.d8cd.0f00","Equinix LD4/LD5 (Slough)","switch52 3/31","10G","10000","Regular","No","London Extreme","full"
"Equinix","http://www.equinix.com/","21371","Selective","195.66.224.187","2001:7f8:4::537b:1","c47d.4f6c.5340","Equinix LD4/LD5 (Slough)","edge1-eq4 xe-2/0/1","10G","10000","Regular","No","London Juniper","full"
"Equinix","http://www.equinix.com/","15830","Selective","195.66.236.82","2001:7f8:4:1::3dd6:1","f866.f2d2.1440","Telecity Harbour exchange 8 - 9","switch64 3/14","10G","10000","Regular","No","London Extreme","full"
"Equinix","http://www.equinix.com/","15830","Selective","195.66.236.82","2001:7f8:4:1::3dd6:1","f866.f2d2.1440","Telecity Harbour exchange 8 - 9","switch64 3/13","10G","10000","Regular","No","London Extreme","full"
"Equinix","http://www.equinix.com/","15830","Selective","195.66.224.82","2001:7f8:4::3dd6:1","1005.ca9b.edc0","Digital Realty Sovereign House","edge2-rbs xe-7/2/2","10G","10000","Regular","No","London Juniper","full"
"Equinix","http://www.equinix.com/","15830","Selective","195.66.244.18","2001:7f8:4:2::3dd6:1","6412.25eb.1180","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 0/28","10G","10000","Regular","No","IXManchester","full"
"ETISALAT","http://www.etisalat.ae/","8966","Open","195.66.224.159","","00c1.646b.aec3","Telecity Harbour exchange 8 - 9","edge1-tch xe-7/1/0","10G","10000","Regular","No","London Juniper","full"
"ETISALAT","http://www.etisalat.ae/","8966","Open","195.66.224.159","","00c1.646b.aec3","Telecity Harbour exchange 8 - 9","edge1-tch xe-7/2/0","10G","10000","Regular","No","London Juniper","full"
"ETISALAT","http://www.etisalat.ae/","8966","Open","195.66.224.159","","00c1.646b.aec3","Telecity Harbour exchange 8 - 9","edge1-tch xe-7/3/0","10G","10000","Regular","No","London Juniper","full"
"ETISALAT","http://www.etisalat.ae/","8966","Open","195.66.224.159","","00c1.646b.aec3","Telecity Harbour exchange 8 - 9","edge1-tch xe-3/3/3","10G","10000","Regular","No","London Juniper","full"
"ETISALAT","http://www.etisalat.ae/","8966","Open","195.66.224.159","","00c1.646b.aec3","Telecity Harbour exchange 8 - 9","edge1-tch xe-3/3/2","10G","10000","Regular","No","London Juniper","full"
"ETISALAT","http://www.etisalat.ae/","8966","Open","195.66.224.159","","00c1.646b.aec3","Telecity Harbour exchange 8 - 9","edge1-tch xe-7/0/2","10G","10000","Regular","No","London Juniper","full"
"euNetworks Managed Services GmbH","http://www.eunetworks.com","13237","Open","195.66.224.99","2001:7f8:4::33b5:1","88e0.f3c9.b9c6","Interxion LON2","edge1-in2 xe-3/0/7","10G","10000","Regular","No","London Juniper","full"
"euNetworks Managed Services GmbH","http://www.eunetworks.com","13237","Open","195.66.224.99","2001:7f8:4::33b5:1","88e0.f3c9.b9c6","Interxion LON2","edge1-in2 xe-9/1/1","10G","10000","Regular","No","London Juniper","full"
"Everest Data Centres Ltd","http://www.everestdc.com","60610","Open","195.66.237.148","2001:7f8:4:1::ecc2:1","0015.c722.3bc0","Telehouse North","switch65 4/28","10G","10000","Regular","No","London Extreme","full"
"Everest Data Centres Ltd","http://www.everestdc.com","60610","Open","195.66.244.64","2001:7f8:4:2::ecc2:1","0013.5f20.d740","Telecity Manchester 1 (Williams House)","edge3-tcw.man1 0/32","1000","1000","Regular","No","IXManchester","full"
"Everest Data Centres Ltd","http://www.everestdc.com","60610","Open","195.66.225.148","2001:7f8:4::ecc2:1","0013.5f20.d740","Equinix LD4/LD5 (Slough)","edge1-eq4 xe-3/1/3","10G","10000","Regular","No","London Juniper","full"
"Evolink","http://www.evolink.com","8262","Open","195.66.226.235","2001:7f8:4::2046:1","0022.83dd.77c1","Telehouse North","edge2-thn VLAN: 2189","ConneXions","1000","ConneXions","No","London Juniper","full"
"EWE TEL GmbH","http://www.ewetel.net/","9145","Open","195.66.224.30","","0014.f66f.fff0","Telehouse North","edge4-thn xe-3/0/2","10G","10000","Regular","No","London Juniper","full"
"EWE TEL GmbH","http://www.ewetel.net/","9145","Open","195.66.224.30","","0014.f66f.fff0","Telehouse North","edge4-thn xe-4/0/0","10G","10000","Regular","No","London Juniper","full"
"EWE TEL GmbH","http://www.ewetel.net/","9145","Open","195.66.236.30","","0014.f66f.fe71","Telehouse North","switch33 18","1000","1000","Regular","No","London Extreme","full"
"EX Networks Limited","https://www.exn.uk","35266","Open","195.66.226.195","2001:7f8:4::89c2:1","00c1.6419.8f4c","Telehouse North","edge3-thn ge-7/3/3","1000","1000","Regular","No","London Juniper","full"
"EX Networks Limited","https://www.exn.uk","35266","Open","195.66.238.195","2001:7f8:4:1::89c2:1","00c1.6419.8f4b","Telehouse North","switch31 0/18","1000","1000","Regular","No","London Extreme","full"
"Exa Networks Ltd.","http://www.exa-networks.co.uk","30740","Open","195.66.224.235","2001:7f8:4::7814:1","0881.f48c.84f2","Telehouse East","edge2-the xe-3/2/1","10G","10000","Regular","No","London Juniper","full"
"Exa Networks Ltd.","http://www.exa-networks.co.uk","30740","Open","195.66.244.10","2001:7f8:4:2::7814:1","a8d0.e551.0a03","Telecity Manchester 1 (Williams House)","edge1-tcw.man1 0/29","10G","10000","Regular","No","IXManchester","full"
"Exascale","http://www.exascale.co.uk","61049","Open","195.66.244.58","2001:7f8:4:2::ee79:1","0462.7311.fc00","M247 Manchester","edge1-m2i.man1 0/27","1000","1000","Regular","No","IXManchester","full"
"Exascale","http://www.exascale.co.uk","61049","Open","195.66.226.210","2001:7f8:4::ee79:1","a0ec.f97c.f801","Telehouse North","edge4-thn ge-7/3/1","1000","1000","Regular","No","London Juniper","full"
"Exascale","http://www.exascale.co.uk","61049","Open","195.66.238.210","2001:7f8:4:1::ee79:1","a0ec.f97c.f800","Telehouse North","switch34 50","1000","1000","Regular","No","London Extreme","full"
"Exatel S.A.","http://www.exatel.pl","20804","Selective","195.66.239.40","2001:7f8:4:1::5144:1","e4c7.227a.7f35","Telehouse North","switch31 0/45","1000","1000","Regular","No","London Extreme","full"
"Exatel S.A.","http://www.exatel.pl","20804","Selective","195.66.227.40","2001:7f8:4::5144:1","e4c7.227a.7f35","Telehouse North","edge4-thn xe-3/3/3","10G","10000","Regular","No","London Juniper","full"
"Excell Business Systems","http://www.excellgroup.com/","8530","Selective","195.66.225.186","2001:7f8:4::2152:1","b0c6.9ae6.afc2","Telehouse East","edge2-the xe-3/1/3","10G","10000","Regular","No","London Juniper","full"
"Excellence IT (UK) LTD","","201317","No data","195.66.228.11","","fcaa.147d.0a39","BT Stadium House (Cardiff)","edge2-bts.car1 VLAN: 940","ConneXions","100","ConneXions","No","IXCardiff","full"
"Exonetric","http://www.exonetric.com","12290","Open","195.66.224.92","2001:7f8:4::3002:1","0881.f481.136b","Telehouse North","edge1-thn ge-7/2/1","1000","1000","Regular","No","London Juniper","full"
"Exonetric","http://www.exonetric.com","12290","Open","195.66.236.92","2001:7f8:4:1::3002:1","100e.7e93.9ac1","Telehouse North","switch33 32","1000","1000","Regular","No","London Extreme","full"
"Expereo","http://www.expereo.com/","15695","Open","195.66.224.44","2001:7f8:4::3d4f:1","5087.8978.b7cb","Telehouse North","edge4-thn xe-3/1/2","10G","10000","Regular","No","London Juniper","full"
"Exponential-e Ltd","http://www.exponential-e.com/","25180","Selective","195.66.236.186","2001:7f8:4:1::625c:1","8426.2bdf.6530","Interxion LON1","switch57 1/36","10G","10000","Regular","No","London Extreme","full"
"Exponential-e Ltd","http://www.exponential-e.com/","25180","Selective","206.55.196.21","2001:504:31::625c:1","0ca4.02ee.56a5","EvoSwitch Manassas, VA","edge1-evm.nva1 VLAN: 1895","ConneXions","1000","ConneXions","No","LINX NoVA","full"
"Exponential-e Ltd","http://www.exponential-e.com/","25180","Selective","195.66.236.186","2001:7f8:4:1::625c:1","8426.2bdf.6530","Interxion LON1","switch57 1/37","10G","10000","Regular","No","London Extreme","full"
"Exponential-e Ltd","http://www.exponential-e.com/","25180","Selective","195.66.224.186","2001:7f8:4::625c:1","0ca4.02ed.9eaf","Telehouse North","edge2-thn xe-5/1/0","10G","10000","Regular","No","London Juniper","full"
"Exponential-e Ltd","http://www.exponential-e.com/","25180","Selective","195.66.224.186","2001:7f8:4::625c:1","0ca4.02ed.9eaf","Telehouse North","edge2-thn xe-5/1/2","10G","10000","Regular","No","London Juniper","full"
"Extraordinary Managed Services Ltd","http://www.extraordinarymanagedservices.com","30827","Open","195.66.224.241","2001:7f8:4::786b:1","dc38.e1ad.04d3","Interxion LON2","edge1-in2 xe-8/2/3","10G","10000","Regular","No","London Juniper","full"
"Extraordinary Managed Services Ltd","http://www.extraordinarymanagedservices.com","30827","Open","195.66.246.1","2001:7f8:4:3::786b:1","0881.f485.e86b","Pulsant South Gyle (Edinburgh)","edge1-pue.sco1 25","1000","1000","Regular","No","IXScotland","full"
"Extreme Broadband","http://www.extremebb.net","38182","Open","195.66.225.178","2001:7f8:4::9526:1","80e0.1d18.cc01","Telehouse North","edge1-thn ge-7/2/9","1000","1000","Regular","No","London Juniper","full"
"Eze Castle Integration UK Limited","http://www.eci.com","14717","Open","195.66.226.3","","580a.2028.33c4","Equinix LD4/LD5 (Slough)","edge1-eq4 ge-5/2/4","1000","1000","Regular","No","London Juniper","full"
"ezNetworking Solutions Pte. Ltd.","http://www.eznetsols.com","23939","Open","195.66.227.64","2001:7f8:4::5d83:1","a8d0.e5dd.07c1","Telehouse North","edge2-thn VLAN: 1697","ConneXions","1000","ConneXions","No","London Juniper","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.226.140","2001:7f8:4::80a6:3","0019.e2ba.d7cc","Telecity Harbour exchange 8 - 9","edge3-tch et-2/3/0","100G","100000","Regular","No","London Juniper","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.238.140","2001:7f8:4:1::80a6:4","30b6.4f03.a0d2","Telehouse West","switch47 45","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.238.140","2001:7f8:4:1::80a6:4","30b6.4f03.a0d2","Telehouse West","switch47 46","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.237.69","2001:7f8:4:1::80a6:1","2c21.7219.4fc6","Telecity Harbour exchange 8 - 9","switch64 3/11","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.225.69","2001:7f8:4::80a6:1","2c21.7219.4fc7","Telecity Harbour exchange 8 - 9","edge3-tch et-3/3/0","100G","100000","Regular","No","London Juniper","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.239.19","2001:7f8:4:1::80a6:3","0019.e2ba.d7c2","Telecity Harbour exchange 8 - 9","switch64 5/3","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.237.69","2001:7f8:4:1::80a6:1","2c21.7219.4fc6","Telecity Harbour exchange 8 - 9","switch64 3/12","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.237.69","2001:7f8:4:1::80a6:1","2c21.7219.4fc6","Telecity Harbour exchange 8 - 9","switch64 3/25","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","206.55.196.48","2001:504:31::80a6:2","3e94.d51b.699b","DFT Ashburn, VA","edge1-dft.nva1 xe-10/2/0","10G","10000","Regular","No","LINX NoVA","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.239.19","2001:7f8:4:1::80a6:3","0019.e2ba.d7c2","Telecity Harbour exchange 8 - 9","switch64 5/4","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.227.19","2001:7f8:4::80a6:5","5c5e.aba5.1fc2","Telehouse West","edge5-thw et-4/0/5","100G","100000","Regular","No","London Juniper","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.225.121","2001:7f8:4::80a6:2","30b6.4f03.a0d3","Telehouse West","edge5-thw et-8/0/2","100G","100000","Regular","No","London Juniper","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.239.19","2001:7f8:4:1::80a6:3","0019.e2ba.d7c2","Telecity Harbour exchange 8 - 9","switch64 5/2","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","206.55.196.47","2001:504:31::80a6:1","c8e7.f08f.7fae","DFT Ashburn, VA","edge1-dft.nva1 xe-10/0/3","10G","10000","Regular","No","LINX NoVA","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.239.19","2001:7f8:4:1::80a6:3","0019.e2ba.d7c2","Telecity Harbour exchange 8 - 9","switch64 5/1","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.238.140","2001:7f8:4:1::80a6:4","30b6.4f03.a0d2","Telehouse West","switch47 43","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.237.69","2001:7f8:4:1::80a6:1","2c21.7219.4fc6","Telecity Harbour exchange 8 - 9","switch64 3/10","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.237.121","2001:7f8:4:1::80a6:2","ec13.db35.c941","Telehouse West","switch49 17","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.237.121","2001:7f8:4:1::80a6:2","ec13.db35.c941","Telehouse West","switch49 18","10G","10000","Regular","No","London Extreme","full"
"Facebook UK Ltd","http://www.facebook.com","32934","Selective","195.66.237.121","2001:7f8:4:1::80a6:2","ec13.db35.c941","Telehouse West","switch49 19","10G","10000","Regular","No","London Extreme","full"
